source,target,weight
"(121.376,31.35)","(121.369,31.359)",0.01140175425099472
"(121.531,31.314)","(121.515,31.34)",0.030528675044950125
"(121.43700000000001,31.236)","(121.441,31.224)",0.012649110640671
"(121.35,31.195999999999998)","(121.351,31.191999999999997)",0.004123105625620114
"(121.431,31.339000000000002)","(121.429,31.333000000000002)",0.0063245553203355
"(121.31299999999999,31.245)","(121.331,31.235)",0.02059126028198778
"(121.471,31.32)","(121.475,31.325)",0.006403124237426248
"(121.333,31.241)","(121.337,31.254)",0.013601470508738485
"(121.484,31.264)","(121.48899999999999,31.259)",0.007071067811861557
"(121.446,31.24)","(121.45200000000001,31.215)",0.02570992026436687
"(121.431,31.361)","(121.415,31.355)",0.01708800749062684
"(121.537,31.289)","(121.551,31.294)",0.01486606874731421
"(121.439,31.34)","(121.455,31.340999999999998)",0.016031219541886584
"(121.477,31.199)","(121.44200000000001,31.186999999999998)",0.03699999999999807
"(121.397,31.348000000000003)","(121.43299999999999,31.353)",0.036345563690759634
"(121.448,31.301)","(121.439,31.31)",0.012727922061358338
"(121.455,31.288)","(121.419,31.253)",0.05020956084253385
"(121.47,31.21)","(121.485,31.201)",0.017492855684536564
"(121.323,31.059)","(121.315,31.064)",0.009433981132052316
"(121.48700000000001,31.237)","(121.48200000000001,31.232)",0.007071067811861557
"(121.43700000000001,31.296)","(121.449,31.294)",0.012165525060582688
"(121.427,31.158)","(121.426,31.165)",0.0070710678118640685
"(121.385,31.215)","(121.412,31.162)",0.0594810894318534
"(121.493,31.287)","(121.48,31.311999999999998)",0.028178005607205337
"(121.376,31.35)","(121.361,31.348000000000003)",0.015132745950421973
"(121.539,31.320999999999998)","(121.531,31.324)",0.008544003745314667
"(121.473,31.205)","(121.486,31.208000000000002)",0.013341664064132253
"(121.485,31.305999999999997)","(121.49,31.313000000000002)",0.008602325267044054
"(121.436,31.193)","(121.43299999999999,31.188000000000002)",0.005830951894851818
"(121.541,31.206)","(121.551,31.209)",0.010440306508915483
"(121.34,31.266)","(121.34700000000001,31.263)",0.007615773105867151
"(121.29799999999999,31.27)","(121.304,31.272)",0.006324555320350105
"(121.52799999999999,31.295)","(121.539,31.296999999999997)",0.011180339887507846
"(121.51899999999999,31.302)","(121.525,31.323)",0.021840329667846287
"(121.369,31.158)","(121.37299999999999,31.163)",0.006403124237426248
"(121.439,31.154)","(121.426,31.16)",0.014317821063268295
"(121.49700000000001,31.148000000000003)","(121.49799999999999,31.18)",0.03201562118715998
"(121.46,31.323)","(121.447,31.324)",0.013038404810396436
"(121.48899999999999,31.217)","(121.492,31.223000000000003)",0.006708203932509156
"(121.509,31.301)","(121.50399999999999,31.305)",0.006403124237441229
"(121.45299999999999,31.246)","(121.458,31.243000000000002)",0.005830951894851818
"(121.473,31.318)","(121.51799999999999,31.307)",0.04632493928759039
"(121.34899999999999,31.26)","(121.30799999999999,31.244)",0.04401136216932846
"(121.456,31.221)","(121.459,31.226)",0.005830951894844506
"(121.34100000000001,31.287)","(121.32799999999999,31.289)",0.01315294643798549
"(121.448,31.205)","(121.455,31.2)",0.008602325267046119
"(121.505,31.3)","(121.49700000000001,31.301)",0.00806225774827976
"(121.522,31.316)","(121.51799999999999,31.305999999999997)",0.010770329614277553
"(121.359,31.206)","(121.36,31.204)",0.0022360679775009335
"(121.367,31.255)","(121.35700000000001,31.241999999999997)",0.01640121946685251
"(121.48,31.304000000000002)","(121.486,31.301)",0.006708203932501212
"(121.50399999999999,31.336)","(121.485,31.334)",0.01910497317453398
"(121.46700000000001,31.204)","(121.469,31.205)",0.002236067977481868
"(121.31299999999999,31.311999999999998)","(121.322,31.296)",0.018357559750691418
"(121.48700000000001,31.211)","(121.48200000000001,31.2)",0.01208304597359199
"(121.48299999999999,31.405)","(121.48200000000001,31.331999999999997)",0.07300684899377954
"(121.36200000000001,31.235)","(121.35799999999999,31.226)",0.009848857801804174
"(121.48200000000001,31.206)","(121.478,31.224)",0.018439088914590583
"(121.421,31.218000000000004)","(121.417,31.217)",0.004123105625623561
"(121.346,31.285999999999998)","(121.348,31.281)",0.00538516480713185
"(121.551,31.209)","(121.535,31.199)",0.018867962264116682
"(121.527,31.281999999999996)","(121.529,31.285)",0.0036055512754644544
"(121.445,31.201999999999998)","(121.43799999999999,31.198)",0.008062257748301794
"(121.48200000000001,31.206)","(121.48899999999999,31.201999999999998)",0.008062257748278878
"(121.52,31.311)","(121.51299999999999,31.308000000000003)",0.007615773105867151
"(121.49,31.249000000000002)","(121.49799999999999,31.25)",0.00806225774829386
"(121.501,31.279)","(121.50299999999999,31.285)",0.006324555320331007
"(121.405,31.294)","(121.416,31.293000000000003)",0.011045361017182747
"(121.514,31.233)","(121.516,31.235)",0.002828427124752159
"(121.431,31.338)","(121.427,31.335)",0.00499999999999261
"(121.54,31.291)","(121.52799999999999,31.301)",0.015620499351823301
"(121.50200000000001,31.289)","(121.501,31.275)",0.01403566884762143
"(121.484,31.32)","(121.47399999999999,31.328000000000003)",0.01280624847487136
"(121.429,31.147)","(121.431,31.135)",0.012165525060592618
"(121.429,31.19)","(121.43700000000001,31.171)",0.020615528128093853
"(121.46600000000001,31.197)","(121.46,31.209)",0.013416407865005602
"(121.416,31.293000000000003)","(121.405,31.294)",0.011045361017182747
"(121.46,31.33)","(121.462,31.326)",0.004472135955001867
"(121.46,31.274)","(121.46700000000001,31.273000000000003)",0.007071067811884166
"(121.47399999999999,31.334)","(121.471,31.336)",0.0036055512754516452
"(121.48299999999999,31.256999999999998)","(121.484,31.253)",0.004123105625616668
"(121.49799999999999,31.258000000000003)","(121.495,31.255)",0.00424264068711191
"(121.512,31.261)","(121.49600000000001,31.250999999999998)",0.018867962264106516
"(121.43299999999999,31.213)","(121.431,31.22)",0.007280109889277215
"(121.53399999999999,31.331)","(121.54,31.328000000000003)",0.006708203932510745
"(121.495,31.294)","(121.479,31.311)",0.02334523505986077
"(121.475,31.2)","(121.5,31.206999999999997)",0.025961509971499243
"(121.405,31.239)","(121.40899999999999,31.230999999999998)",0.00894427190999738
"(121.538,31.328000000000003)","(121.53200000000001,31.32)",0.009999999999993747
"(121.4,31.269000000000002)","(121.405,31.294)",0.02549509756796164
"(121.43700000000001,31.296999999999997)","(121.455,31.271)",0.03162277660167301
"(121.54299999999999,31.232)","(121.555,31.237)",0.013000000000013156
"(121.322,31.298000000000002)","(121.325,31.302)",0.004999999999998295
"(121.506,31.276999999999997)","(121.499,31.267)",0.012206555615734941
"(121.45100000000001,31.279)","(121.44200000000001,31.28)",0.009055385138137891
"(121.53299999999999,31.295)","(121.524,31.298000000000002)",0.009486832980492016
"(121.37799999999999,31.358)","(121.37700000000001,31.359)",0.0014142135623572384
"(121.514,31.299)","(121.507,31.3)",0.007071067811856532
"(121.557,31.21)","(121.559,31.201999999999998)",0.008246211251236783
"(121.45,31.197)","(121.45100000000001,31.193)",0.004123105625616668
"(121.463,31.206999999999997)","(121.45700000000001,31.204)",0.0067082039324853245
"(121.387,31.252)","(121.38,31.26)",0.010630145812739954
"(121.461,31.203000000000003)","(121.431,31.199)",0.030265491900844415
"(121.37899999999999,31.159000000000002)","(121.383,31.166)",0.008062257748299148
"(121.51899999999999,31.308000000000003)","(121.512,31.307)",0.007071067811857035
"(121.529,31.328000000000003)","(121.51899999999999,31.325)",0.010440306508916504
"(121.425,31.159000000000002)","(121.436,31.193)",0.03573513677041329
"(121.538,31.303)","(121.539,31.311)",0.008062257748298269
"(121.48100000000001,31.239)","(121.484,31.233)",0.006708203932493269
"(121.411,31.164)","(121.43700000000001,31.182)",0.03162277660169076
"(121.445,31.225)","(121.43799999999999,31.235)",0.012206555615734941
"(121.523,31.259)","(121.479,31.27)",0.0453541618817911
"(121.471,31.29)","(121.46799999999999,31.268)",0.022203603311174932
"(121.572,31.158)","(121.697,31.182)",0.1272831489239635
"(121.46,31.201999999999998)","(121.455,31.208000000000002)",0.007810249675906647
"(121.45700000000001,31.229)","(121.45200000000001,31.234)",0.0070710678118640685
"(121.471,31.221999999999998)","(121.473,31.22)",0.0028284271247421104
"(121.463,31.254)","(121.46700000000001,31.259)",0.006403124237444003
"(121.544,31.055999999999997)","(121.551,31.055)",0.0070710678118700975
"(121.488,31.266)","(121.508,31.28)",0.02441311123146581
"(121.449,31.255)","(121.43,31.248)",0.020248456731307644
"(121.554,31.294)","(121.54700000000001,31.298000000000002)",0.008062257748291217
"(121.53200000000001,31.296)","(121.54899999999999,31.269000000000002)",0.031906112267075744
"(121.521,31.2)","(121.48,31.224)",0.04750789408087652
"(121.476,31.233)","(121.48200000000001,31.235)",0.006324555320350105
"(121.367,31.236)","(121.361,31.230999999999998)",0.007810249675908466
"(121.405,31.27)","(121.40299999999999,31.269000000000002)",0.0022360679775072887
"(121.458,31.155)","(121.45100000000001,31.156)",0.00707106781185603
"(121.45700000000001,31.313000000000002)","(121.462,31.32)",0.008602325267038273
"(121.444,31.259)","(121.40100000000001,31.234)",0.04973932046177606
"(121.491,31.344)","(121.48700000000001,31.348000000000003)",0.005656854249486733
"(121.39299999999999,31.268)","(121.397,31.284000000000002)",0.01649242250247701
"(121.42,31.218000000000004)","(121.43700000000001,31.24)",0.02780287754891785
"(121.523,31.183000000000003)","(121.53,31.182)",0.007071067811871103
"(121.405,31.165)","(121.40899999999999,31.163)",0.004472135954990746
"(121.476,31.342)","(121.49,31.331)",0.017804493814761076
"(121.464,31.268)","(121.465,31.264)",0.004123105625620114
"(121.427,31.253)","(121.387,31.247)",0.04044749683231959
"(121.605,31.18)","(121.6,31.204)",0.02451530134426539
"(121.521,31.275)","(121.516,31.27)",0.007071067811861557
"(121.51899999999999,31.239)","(121.53200000000001,31.241)",0.01315294643798495
"(121.431,31.309)","(121.44200000000001,31.31)",0.0110453610171969
"(121.531,31.288)","(121.522,31.283)",0.010295630140986816
"(121.43799999999999,31.191999999999997)","(121.436,31.184)",0.008246211251226442
"(121.501,31.182)","(121.50399999999999,31.179000000000002)",0.004242640687106885
"(121.47200000000001,31.221999999999998)","(121.47399999999999,31.215999999999998)",0.006324555320331007
"(121.475,31.276)","(121.479,31.289)",0.013601470508738485
"(121.31700000000001,31.31)","(121.318,31.304000000000002)",0.006082762530293388
"(121.546,31.328000000000003)","(121.53,31.323)",0.016763054614246074
"(121.40100000000001,31.215999999999998)","(121.431,31.236)",0.03605551275463075
"(121.53,31.267)","(121.551,31.27)",0.021213203435597232
"(121.415,31.266)","(121.41799999999999,31.272)",0.006708203932493269
"(121.367,31.108)","(121.376,31.11)",0.009219544457292981
"(121.454,31.198)","(121.447,31.197)",0.007071067811856532
"(121.45299999999999,31.241999999999997)","(121.45200000000001,31.279)",0.03701351104664544
"(121.48700000000001,31.276)","(121.485,31.281999999999996)",0.006324555320336624
"(121.385,31.214000000000002)","(121.381,31.217)",0.005000000000001848
"(121.47,31.289)","(121.473,31.294)",0.005830951894844506
"(121.556,31.203000000000003)","(121.55799999999999,31.195)",0.008246211251236783
"(121.441,31.287)","(121.431,31.28)",0.012206555615736688
"(121.443,31.156999999999996)","(121.44,31.155)",0.0036055512754614985
"(121.399,31.239)","(121.412,31.245)",0.014317821063281198
"(121.462,31.195)","(121.463,31.180999999999997)",0.01403566884762042
"(121.542,31.285)","(121.545,31.275)",0.01044030650891208
"(121.376,31.271)","(121.368,31.261)",0.012806248474873026
"(121.38799999999999,31.278000000000002)","(121.391,31.269000000000002)",0.009486832980509992
"(121.443,31.362)","(121.44200000000001,31.365)",0.0031622776601655037
"(121.406,31.234)","(121.464,31.182)",0.07789736837659847
"(121.475,31.215999999999998)","(121.479,31.214000000000002)",0.004472135955001867
"(121.51799999999999,31.275)","(121.516,31.281999999999996)",0.007280109889273312
"(121.40799999999999,31.246)","(121.405,31.232)",0.01431782106327276
"(121.551,31.29)","(121.539,31.3)",0.01562049935181466
"(121.462,31.206)","(121.475,31.195999999999998)",0.01640121946685056
"(121.556,31.291999999999998)","(121.54700000000001,31.29)",0.009219544457279107
"(121.40100000000001,31.246)","(121.39299999999999,31.24)",0.010000000000019327
"(121.508,31.122)","(121.512,31.125)",0.0050000000000039796
"(121.399,31.281)","(121.428,31.284000000000002)",0.02915475947422326
"(121.53,31.261999999999997)","(121.524,31.263)",0.006082762530299229
"(121.432,31.254)","(121.43,31.266)",0.012165525060592618
"(121.471,31.32)","(121.447,31.318)",0.024083189157585404
"(121.382,31.171999999999997)","(121.395,31.175)",0.013341664064118406
"(121.478,31.221999999999998)","(121.47200000000001,31.223000000000003)",0.006082762530285212
"(121.367,31.215)","(121.34899999999999,31.209)",0.018973665961024476
"(121.48700000000001,31.296999999999997)","(121.48200000000001,31.289)",0.009433981132050434
"(121.405,31.299)","(121.413,31.303)",0.00894427190999579
"(121.46,31.32)","(121.45700000000001,31.311999999999998)",0.008544003745315084
"(121.492,31.279)","(121.506,31.283)",0.014560219778557358
"(121.51899999999999,31.289)","(121.509,31.281)",0.012806248474860265
"(121.54700000000001,31.268)","(121.54299999999999,31.274)",0.007211102550938762
"(121.553,31.28)","(121.54299999999999,31.285)",0.011180339887503079
"(121.59299999999999,31.246)","(121.581,31.256)",0.015620499351803742
"(121.345,31.256999999999998)","(121.334,31.24)",0.020248456731313785
"(121.316,31.206999999999997)","(121.315,31.195)",0.012041594578789604
"(121.506,31.329)","(121.50200000000001,31.338)",0.00984885780179263
"(121.396,31.24)","(121.397,31.239)",0.0014142135623748235
"(121.39299999999999,31.261)","(121.37200000000001,31.244)",0.02701851217219078
"(121.391,31.156)","(121.39399999999999,31.148000000000003)",0.008544003745308431
"(121.39,31.269000000000002)","(121.416,31.272)",0.02617250465660068
"(121.389,31.174)","(121.396,31.163)",0.013038404810407335
"(121.35,31.401)","(121.338,31.399)",0.012165525060596706
"(121.494,31.274)","(121.49,31.279)",0.006403124237435126
"(121.389,31.178)","(121.416,31.201)",0.03546829570193697
"(121.45100000000001,31.177)","(121.42399999999999,31.183000000000003)",0.027658633371894354
"(121.43799999999999,31.164)","(121.45299999999999,31.186)",0.026627053911387748
"(121.507,31.281999999999996)","(121.508,31.311999999999998)",0.03001666203960809
"(121.39399999999999,31.247)","(121.39299999999999,31.250999999999998)",0.004123105625616668
"(121.38799999999999,31.252)","(121.37799999999999,31.254)",0.010198039027191064
"(121.538,31.269000000000002)","(121.535,31.275)",0.006708203932496446
"(121.368,31.261)","(121.383,31.26)",0.01503329637837332
"(121.516,31.296999999999997)","(121.51899999999999,31.285999999999998)",0.011401754250986931
"(121.428,31.281)","(121.426,31.246)",0.035057096285916085
"(121.552,31.276)","(121.545,31.275)",0.0070710678118706
"(121.43,31.261999999999997)","(121.46700000000001,31.263)",0.03701351104664976
"(121.475,31.213)","(121.477,31.205)",0.008246211251240228
"(121.48299999999999,31.26)","(121.46799999999999,31.252)",0.017000000000001757
"(121.46600000000001,31.204)","(121.47399999999999,31.198)",0.00999999999998522
"(121.484,31.304000000000002)","(121.48,31.296999999999997)",0.008062257748298269
"(121.536,31.33)","(121.53299999999999,31.331)",0.003162277660182355
"(121.46799999999999,31.318)","(121.45700000000001,31.313000000000002)",0.01208304597357729
"(121.53,31.278000000000002)","(121.52600000000001,31.285999999999998)",0.008944271909991025
"(121.51700000000001,31.266)","(121.512,31.261999999999997)",0.006403124237441229
"(121.488,31.214000000000002)","(121.491,31.204)",0.01044030650891208
"(121.524,31.3)","(121.51799999999999,31.303)",0.006708203932512334
"(121.405,31.178)","(121.416,31.175)",0.011401754250987241
